total_processed,input_rate,image_quality,file_size(kB),current_model,avg_conf,current_boxes,energy_consumption(J),current_cpu,measure_duration(s),current_time,start_time,absolute_time
22172,15.830244798087415,100,209.407,yolov5m,0.8659563064575195,1,7.884502,79.8,0.196117279,0.19438385963439941,3000.670333147049,6539.334848403931
22173,15.66878254998261,100,253.126,yolov5m,0.6815689206123352,3,8.572549,74.2,0.181316582,0.17943835258483887,3000.835261821747,6539.572103023529
22174,16.203632642769968,100,301.195,yolov5m,0.6040866843291691,14,7.945841,75.1,0.173264736,0.1719377040863037,3000.9848647117615,6539.791208028793
22175,16.60508777026541,100,154.671,yolov5m,0.6818007230758667,3,11.031588,84.8,0.262704967,0.26084113121032715,3001.2183861732483,6540.091222524643
22176,15.688035695464349,100,391.477,yolov5m,0.7557369811194283,14,11.881195,83.5,0.270404666,0.2686045169830322,3001.5060575008392,6540.442315340042
22177,15.313848137961983,100,121.502,yolov5m,0.6618348956108093,1,11.234468,87.9,0.251262869,0.24930477142333984,3001.7172799110413,6540.724869728088
22178,14.632161782995711,100,148.835,yolov5m,0.4851282238960266,1,11.875275,85.3,0.28436169699999997,0.2824084758758545,3001.993030309677,6541.044707298279
22179,14.897943972569564,100,249.613,yolov5m,0.6299573436379433,20,9.070839,79.8,0.204119826,0.20238542556762695,3002.182613134384,6541.298444986343
22180,15.719758026734898,100,193.416,yolov5m,0.5332325796286265,3,11.066134,79.0,0.265770587,0.26395511627197266,3002.4232041835785,6541.608077049255
22181,15.116886414440039,100,273.073,yolov5m,0.5904767538110415,12,10.451023,84.0,0.234741164,0.23294568061828613,3002.647075176239,6541.902285814285
22182,15.124335584106941,100,135.565,yolov5m,0.5810306221246719,2,9.568213,87.1,0.228686204,0.22750282287597656,3002.8371291160583,6542.152360200882
22183,15.35227450532324,100,248.1,yolov5m,0.6476728916168213,7,10.593845,83.6,0.244813576,0.24349474906921387,3003.040915250778,6542.430435657501
22184,15.760657969666548,100,218.255,yolov5m,0.9368634819984436,1,10.81998,84.7,0.252795916,0.2515075206756592,3003.248925447464,6542.715521097183
22185,15.031224706489391,100,202.052,yolov5m,0.780879658460617,5,10.59177,88.6,0.233195985,0.23188471794128418,3003.460652589798,6542.979379653931
22186,15.20156898046266,100,275.9,yolov5m,0.7226089504030015,9,10.765842,87.8,0.246417908,0.24495482444763184,3003.6871633529663,6543.269273281097
22187,15.904458001016861,100,241.306,yolov5m,0.6087993532419205,12,15.992879,91.9,0.358112624,0.35637879371643066,3004.0247433185577,6543.674226522446
22188,15.873548395248346,100,168.143,yolov5m,0.5064081668853759,15,11.080782,84.5,0.246765593,0.24474024772644043,3004.24232006073,6543.957540988922
22189,13.980918385800672,100,292.742,yolov5m,0.6343001835048199,8,9.961034,78.2,0.230723204,0.22951650619506836,3004.4444110393524,6544.232986450195
22190,15.655262406696824,100,313.104,yolov5m,0.8196990489959717,2,7.269635,72.8,0.156070123,0.15476560592651367,3004.5833654403687,6544.437260150909
22191,14.65130167990082,100,161.821,yolov5m,0.7336294253667196,6,10.383213,84.1,0.246040845,0.24474549293518066,3004.7940447330475,6544.710451126099
22192,15.536894396607595,100,292.834,yolov5m,0.8735826909542084,2,9.704016,80.7,0.221526794,0.22021913528442383,3004.985817670822,6544.974111318588
22193,15.713280294754856,100,310.491,yolov5m,0.9174792766571045,2,9.26963,77.6,0.205035293,0.20366215705871582,3005.164666891098,6545.222756624222
22194,16.085598162801976,100,242.618,yolov5m,0.7825948484241962,8,8.2595,82.5,0.16918975700000002,0.1679069995880127,3005.310434818268,6545.433216333389
22195,16.53627728716978,100,242.51,yolov5m,0.6205711901187897,5,10.335972,78.8,0.243424453,0.24186372756958008,3005.531346321106,6545.716096639633
22196,16.395975192789443,100,177.974,yolov5m,0.4665522277355194,2,9.037575,88.2,0.188164894,0.18664932250976562,3005.689205646515,6545.934106588364
22197,14.96111380065452,100,380.487,yolov5m,0.6511812508106232,3,11.590241,84.4,0.262402719,0.26084399223327637,3005.9599285125732,6546.276103258133
22198,16.787645944067112,100,104.704,yolov5m,0.9590076804161072,1,9.623632,93.0,0.206151353,0.20412564277648926,3006.1352710723877,6546.511134386063
22199,17.629838450587933,100,266.032,yolov5m,0.5482843518257141,1,11.44156,85.5,0.250552607,0.24852681159973145,3006.379762172699,6546.818607807159
22200,16.026900139488763,100,409.09,yolov5m,0.5761738990743955,12,10.069005,73.9,0.244651872,0.24317097663879395,3006.643602848053,6547.146320819855
22201,15.56472322387572,100,109.041,yolov5m,0.8564375042915344,1,9.272132,80.8,0.228854169,0.2270817756652832,3006.8393683433533,6547.398168087006
22202,15.01581941328538,100,295.977,yolov5m,0.5125467308929988,7,10.440525,81.3,0.240946132,0.23964381217956543,3007.0563237667084,6547.676922082901
22203,14.778570714827943,100,214.648,yolov5m,0.6340283662080765,10,8.953956,79.3,0.203503888,0.20164155960083008,3007.2531456947327,6547.931403160095
22204,16.556894387557858,100,136.882,yolov5m,0.393785759806633,4,7.716655,77.7,0.166078633,0.16431927680969238,3007.386469602585,6548.1298842430115
22205,17.517459870300346,100,207.678,yolov5m,0.6015840247273445,16,10.723178,81.4,0.255244821,0.2534341812133789,3007.6091270446777,6548.427418231964
22206,16.229056903349374,100,279.736,yolov5m,0.6115730494260788,10,10.469456,78.1,0.25029299299999996,0.24851775169372559,3007.8564569950104,6548.738492965698
22207,14.906680448730564,100,233.02,yolov5m,0.856194943189621,2,8.756143,86.6,0.206535887,0.2051830291748047,3008.04439330101,6548.9858248233795
22208,16.05553116124773,100,219.935,yolov5m,0.6020399630069733,10,10.97684,86.2,0.250670242,0.2487025260925293,3008.2863099575043,6549.286715269089
22209,15.285686684410761,100,266.0,yolov5m,0.49502377212047577,2,11.845917,84.6,0.289200484,0.28763318061828613,3008.545750141144,6549.618334770203
22210,15.252064538992986,100,171.305,yolov5m,0.9376545548439026,1,12.448637,80.5,0.296283216,0.29502058029174805,3008.8165185451508,6549.94114780426
22211,14.554594595118102,100,252.864,yolov5m,0.5774036074678103,12,10.370945,81.7,0.248291437,0.24704313278198242,3009.0273983478546,6550.227449178696
22212,15.45439957122559,100,227.082,yolov5m,0.5908571075309407,11,9.311866,79.7,0.221300888,0.22008347511291504,3009.2147414684296,6550.4799818992615
22213,14.829435011600856,100,227.309,yolov5m,0.5977115399307675,9,8.136636,80.2,0.17138093,0.16989755630493164,3009.356096982956,6550.688610315323
22214,14.871870546599148,100,318.728,yolov5m,0.7857421040534973,2,10.45908,82.0,0.235960586,0.23463940620422363,3009.5730676651,6550.9750187397
22215,14.444762665821084,100,259.594,yolov5m,0.7238345606760546,11,10.663852,78.3,0.24770251000000001,0.24576210975646973,3009.812121152878,6551.280070781708
22216,15.232542202769087,100,254.698,yolov5m,0.6583472788333893,2,15.70632,85.7,0.375839616,0.37395691871643066,3010.1783833503723,6551.709830284119
22217,13.807156048970091,100,298.519,yolov5m,0.6753723323345184,3,10.22733,87.6,0.20938362400000002,0.2075819969177246,3010.381592988968,6551.984710454941
22218,15.102693673416201,100,254.847,yolov5m,0.8407548069953918,3,13.039029,90.1,0.298835682,0.2973670959472656,3010.6593272686005,6552.328620195389
22219,16.197679138190306,100,201.705,yolov5m,0.41766955620712704,18,7.557659,78.8,0.170470984,0.16850900650024414,3010.8034720420837,6552.5441999435425
22220,14.430103562455747,100,270.886,yolov5m,0.6588839012033799,17,11.7128,86.3,0.247874178,0.24647951126098633,3011.0182394981384,6552.836226463318
22221,16.964435011116368,100,294.473,yolov5m,0.6411878135469224,9,11.167147,81.6,0.244780559,0.2434675693511963,3011.252833366394,6553.130831480026
22222,16.957543827458345,100,209.12,yolov5m,0.8395802463803973,7,9.908544,80.3,0.22655823800000002,0.22498822212219238,3011.4437930583954,6553.392030239105
22223,15.901771525837715,100,153.412,yolov5m,0.6172111431757609,3,9.530798,89.2,0.199722667,0.19850707054138184,3011.6156787872314,6553.615351676941
22224,15.176437097370462,100,138.351,yolov5m,0.5773111085096995,6,7.538921,76.4,0.159984712,0.1586289405822754,3011.7410082817078,6553.795604228973
22225,15.041746664003028,100,171.044,yolov5m,0.33518266677856445,1,10.325963,81.8,0.242341029,0.24103999137878418,3011.944254398346,6554.0677082538605
22226,16.393144493662252,100,286.389,yolov5m,0.6022103157910433,22,8.201884,78.4,0.167934461,0.1666715145111084,3012.0866663455963,6554.280257940292
22227,16.284618964312834,100,234.732,yolov5m,0.8454525172710419,2,9.652136,83.9,0.199913462,0.1986081600189209,3012.25878739357,6554.520493507385
22228,16.238660731099678,100,267.714,yolov5m,0.594675792588128,9,10.706699,89.9,0.22661667600000002,0.22458553314208984,3012.4857301712036,6554.806106805801
22229,15.221259864201379,100,200.217,yolov5m,0.5575753152370453,10,8.694375,85.7,0.17718372899999998,0.17527055740356445,3012.6433861255646,6555.024391412735
22230,16.079613242852876,100,240.288,yolov5m,0.9321698546409607,1,10.209569,83.7,0.241917164,0.23894548416137695,3012.87735748291,6555.320570707321
22231,16.633692782876338,100,116.428,yolov5m,0.841767430305481,2,9.767004,85.6,0.225435146,0.2241499423980713,3013.063601255417,6555.568608283997
22232,15.541461587584346,100,225.919,yolov5m,0.8949231803417206,2,10.824557,82.3,0.261119985,0.25946807861328125,3013.2821016311646,6555.86146736145
22233,15.412015769043593,100,109.67,yolov5m,0.7356918752193451,2,10.503453,79.7,0.25680775899999997,0.2551078796386719,3013.5030341148376,6556.140573263168
22234,15.05818571535045,100,209.616,yolov5m,0.629990952355521,7,10.146459,79.2,0.24026213800000001,0.23851966857910156,3013.7072818279266,6556.408600091934
22235,16.84080737223211,100,140.61,yolov5m,0.6547411680221558,5,10.6525,84.6,0.236827317,0.23560547828674316,3013.900770187378,6556.666483879089
22236,15.510978841958964,100,300.312,yolov5m,0.55802539229393,25,10.666477,83.5,0.24996500500000002,0.24829959869384766,3014.1289925575256,6556.968510389328
22237,14.963262702651571,100,142.576,yolov5m,0.49455010890960693,2,10.340427,82.3,0.237574607,0.23626494407653809,3014.3345472812653,6557.230739593506
22238,16.547276969918855,100,268.981,yolov5m,0.6712597608566284,1,11.386995,86.8,0.253308048,0.2519502639770508,3014.5605001449585,6557.526938676834
22239,17.03449299600262,100,418.731,yolov5m,0.576359419261708,17,10.471287,87.3,0.22202338200000002,0.22035431861877441,3014.7946269512177,6557.834216833115
22240,16.517001505168853,100,217.348,yolov5m,0.8228773176670074,2,8.611245,84.0,0.177120329,0.1752023696899414,3014.9387397766113,6558.062775373459
22241,15.686955621823053,100,345.465,yolov5m,0.9132673740386963,2,9.501318,81.9,0.197983095,0.19601154327392578,3015.145280599594,6558.336453199387
22242,15.061663037820173,100,175.645,yolov5m,0.5194084002421453,13,8.929848,78.0,0.22202613699999998,0.22020864486694336,3015.345541000366,6558.600279331207
22243,15.321708325196564,100,118.387,yolov5m,0.4985935240983963,2,8.593118,85.5,0.190399639,0.18857502937316895,3015.5188949108124,6558.815409183502
22244,15.73235751724028,100,322.565,yolov5m,0.7629769444465637,3,11.661713,79.7,0.262517184,0.26094937324523926,3015.7778255939484,6559.129334449768
22245,15.929542692908056,100,227.055,yolov5m,0.6661905571818352,4,9.758154,78.2,0.232453639,0.23111224174499512,3015.9805080890656,6559.395181417465
22246,15.49504010513109,100,224.422,yolov5m,0.5462520314114434,14,11.044161,87.3,0.24552933300000002,0.24426555633544922,3016.1929318904877,6559.671758651733
22247,15.593687371226075,100,349.511,yolov5m,0.6054863681395849,24,7.98881,76.4,0.169175651,0.167494535446167,3016.341094017029,6559.888514757156
22248,15.120918041292247,100,175.284,yolov5m,0.6057507310594831,7,7.560649,73.7,0.16129603099999998,0.15943098068237305,3016.478891134262,6560.08490896225
22249,15.225428781360945,100,210.439,yolov5m,0.5286599232090844,9,13.699306,86.2,0.327766767,0.32595205307006836,3016.7771558761597,6560.450334787369
22250,16.25140488593634,100,235.844,yolov5m,0.686698853969574,9,11.946502,89.5,0.262386063,0.2604103088378906,3017.0337793827057,6560.7735385894775
22251,15.318421425229035,100,325.403,yolov5m,0.7569212516148885,6,11.563141,89.4,0.254043616,0.25238990783691406,3017.2916243076324,6561.099809169769
22252,15.427323316812371,100,160.924,yolov5m,0.5051662623882294,3,11.069491,84.2,0.245366338,0.24349117279052734,3017.5188314914703,6561.381703853607
22253,15.865375270033693,100,60.133,yolov5m,0.625954806804657,1,14.535851,85.3,0.348852999,0.3475930690765381,3017.822674036026,6561.742486715317
22254,16.231990210143437,100,213.579,yolov5m,0.8145705759525299,4,11.444002,82.8,0.248044944,0.24623656272888184,3018.036264896393,6562.03534245491
22255,17.108236699057425,100,206.022,yolov5m,0.7891360223293304,2,9.717199,81.4,0.23325472,0.23131322860717773,3018.253921031952,6562.316447019577
22256,17.001047626793685,100,146.455,yolov5m,0.5851333524499621,14,8.029032,77.7,0.17631834700000001,0.17455482482910156,3018.402951478958,6562.526285171509
22257,17.43522160188764,100,210.588,yolov5m,0.8792113761107127,6,9.24021,79.6,0.21286998099999999,0.21163010597229004,3018.5950627326965,6562.774430274963
22258,16.973528717787833,100,276.993,yolov5m,0.7442988082766533,8,11.474824,82.2,0.264637478,0.26276350021362305,3018.8416562080383,6563.0836617946625
22259,16.380927441697228,100,201.078,yolov5m,0.5993088845695768,14,11.381258,88.3,0.279551399,0.27770256996154785,3019.1139941215515,6563.41325378418
22260,15.861175433308992,100,315.78,yolov5m,0.702712354334918,11,10.741671,85.4,0.27251711700000003,0.27057909965515137,3019.3835501670837,6563.742988824844
22261,16.302095118487923,100,119.049,yolov5m,0.7326379716396332,4,10.301426,85.6,0.243585255,0.2409820556640625,3019.5946168899536,6564.01108956337
22262,15.871273511312776,100,120.794,yolov5m,0.8132790412221637,7,6.341171,84.5,0.171819953,0.169724702835083,3019.727754354477,6564.2084004879
22263,15.41522644838233,100,229.561,yolov5m,0.6387537002563477,10,10.424839,78.9,0.26559746500000003,0.264143705368042,3019.967638015747,6564.512843608856
22264,15.096224184821484,100,171.106,yolov5m,0.720174252986908,3,9.897008,77.1,0.25769727600000003,0.2565326690673828,3020.1856920719147,6564.797593355179
22265,15.027911017297091,100,181.965,yolov5m,0.6534067988395691,6,10.954806,80.7,0.270945622,0.26952505111694336,3020.432652235031,6565.105753183365
22266,15.412963037633697,100,370.212,yolov5m,0.7718062443392617,7,10.004064,82.7,0.246261008,0.24505853652954102,3020.6559455394745,6565.411643266678
22267,16.181696591127047,100,269.68,yolov5m,0.470912367105484,2,13.125271,79.5,0.315724658,0.3139612674713135,3020.95578455925,6565.789323806763
22268,15.894128095421436,100,385.91,yolov5m,0.7825455144047737,4,11.608064,80.3,0.296825053,0.2949984073638916,3021.2481355667114,6566.149342536926
22269,14.191235910063947,100,214.481,yolov5m,0.4371033651488168,7,9.35868,84.1,0.212841271,0.21078038215637207,3021.445405960083,6566.415810823441
22270,15.460335175761,100,270.275,yolov5m,0.8210446238517761,2,10.376438,86.4,0.226319871,0.22360897064208984,3021.693565607071,6566.708906173706
22271,15.267438665873415,100,203.119,yolov5m,0.8797168433666229,2,12.246368,86.0,0.31414539,0.312605619430542,3021.981887817383,6567.061525583267
22272,15.103567366680856,100,300.943,yolov5m,0.6672260761260986,1,11.226595,82.7,0.28338130699999997,0.2821054458618164,3022.245646238327,6567.395206212997
22273,15.935510767645365,100,290.339,yolov5m,0.6359355885248917,26,10.906405,80.5,0.27624684000000005,0.2747652530670166,3022.502129793167,6567.716900587082
22274,15.20109226133604,100,181.018,yolov5m,0.5810446441173553,2,9.887914,78.6,0.243936134,0.2426316738128662,3022.718238592148,6567.996405124664
22275,16.205071731310383,100,276.995,yolov5m,0.6841979523499807,3,9.694738,86.1,0.212405823,0.21090412139892578,3022.9091489315033,6568.258874416351
22276,16.177932465819662,100,140.486,yolov5m,0.4742202162742615,4,13.886927,91.3,0.3405382,0.33866238594055176,3023.2295501232147,6568.636689186096
22277,16.571881725566037,100,212.195,yolov5m,0.8573193550109863,1,16.714374,88.5,0.39769609499999997,0.3962998390197754,3023.605593919754,6569.077278137207
22278,16.111237565165453,100,226.05,yolov5m,0.6694481432437897,5,9.74021,84.3,0.23058031299999998,0.2280261516571045,3023.8152277469635,6569.351767778397
22279,15.074145339823499,100,226.574,yolov5m,0.7023585609027317,28,10.760836,88.0,0.26934416600000005,0.2670621871948242,3024.068008184433,6569.666611433029
22280,16.1624888785461,100,160.806,yolov5m,0.5386503211089543,7,13.64645,89.9,0.371321455,0.36864519119262695,3024.4297440052032,6570.088250875473
22281,17.096169315146085,100,200.64,yolov5m,0.6177160702645779,8,11.305697,85.1,0.300129249,0.29688072204589844,3024.7090260982513,6570.435485601425
22282,14.998121716955533,100,136.861,yolov5m,0.8173846006393433,1,9.886449,79.3,0.260848291,0.258742094039917,3024.949062347412,6570.738133907318
22283,16.066090073658604,100,192.983,yolov5m,0.6438772777716318,15,9.084327,80.2,0.235933038,0.23442673683166504,3025.1714222431183,6571.017497777939
22284,15.359745875089038,100,217.371,yolov5m,0.6155849822929927,7,7.362469,75.7,0.194375912,0.19298529624938965,3025.3381848335266,6571.254844427109
22285,14.752354699685467,100,270.063,yolov5m,0.3912150882757627,13,8.154154,72.8,0.197434489,0.19543671607971191,3025.5163934230804,6571.499897003174
22286,15.667816602923253,100,173.922,yolov5m,0.8005104064941406,2,7.60313,70.9,0.181615929,0.17907428741455078,3025.679315328598,6571.7240607738495
22287,15.525427446493385,100,208.703,yolov5m,0.5856018662452698,1,10.155979,81.9,0.256925756,0.25511789321899414,3025.917191028595,6572.029048204422
22288,14.328386796171912,100,349.015,yolov5m,0.5440983351539163,17,8.368509,74.3,0.195121881,0.19331121444702148,3026.1013147830963,6572.290264844894
22289,14.56874069351655,100,264.069,yolov5m,0.5655464269220829,16,8.457925,85.4,0.204520801,0.20273423194885254,3026.2952229976654,6572.551801681519
22290,14.1187846780145,100,142.387,yolov5m,0.5976207682064602,7,11.451203,88.3,0.290275403,0.2882552146911621,3026.573855638504,6572.885268449783
22291,14.247366188028044,100,208.234,yolov5m,0.4191107898950577,4,8.976601,83.0,0.208618203,0.2056896686553955,3026.762633562088,6573.14492225647
22292,14.188306455230235,100,167.779,yolov5m,0.6466073118723356,13,12.401824,89.0,0.313208848,0.31115245819091797,3027.0538153648376,6573.503844976425
22293,15.077561523013445,100,252.519,yolov5m,0.7217934429645538,5,7.264874,73.5,0.164094616,0.16276240348815918,3027.183424472809,6573.7087025642395
22294,14.363244378073606,100,56.471,yolov5m,0.6033312678337097,2,12.368498,83.4,0.3220645,0.31904077529907227,3027.460515022278,6574.045707464218
22295,14.624183266575368,100,344.86,yolov5m,0.7384881178538004,3,10.357273,77.9,0.268106667,0.2666747570037842,3027.6998414993286,6574.374116182327
22296,14.37902694945556,100,155.509,yolov5m,0.8309240639209747,2,10.535862,80.6,0.273017104,0.27089977264404297,3027.952973842621,6574.683654785156
22297,14.574491611647415,100,246.388,yolov5m,0.5545947018422579,19,11.77121,80.6,0.315749759,0.31285929679870605,3028.250636100769,6575.058265447617
22298,14.6899946288646,100,330.236,yolov5m,0.49165794253349304,1,11.334932,82.1,0.299925595,0.2979269027709961,3028.5455367565155,6575.423664093018
22299,15.369376524050445,100,165.291,yolov5m,0.6646755933761597,1,8.685159,83.0,0.205027875,0.20293927192687988,3028.720843076706,6575.665651321411
22300,16.364106571367405,100,319.942,yolov5m,0.6263695657253265,13,11.57065,85.6,0.293970902,0.29259324073791504,3029.0104274749756,6576.023697853088
22301,15.784942077320734,100,303.129,yolov5m,0.5907444227486849,16,11.449556,87.2,0.284277603,0.2822859287261963,3029.2961015701294,6576.375622987747
22302,16.018358926190352,100,113.673,yolov5m,0.6387036740779877,5,10.481236,81.8,0.266536331,0.26447439193725586,3029.53351187706,6576.666925191879
22303,15.267827016393841,100,294.869,yolov5m,0.8989483118057251,1,10.086156,81.4,0.253111259,0.25150585174560547,3029.7633786201477,6576.969208240509
22304,15.80562244717383,100,72.149,yolov5m,0.8180474042892456,1,10.161412,81.6,0.263760867,0.26147890090942383,3029.990658760071,6577.252293348312
22305,15.035793447483924,100,241.201,yolov5m,0.6409045647491108,11,11.332429,81.1,0.29009385499999996,0.2879664897918701,3030.252095937729,6577.586391687393
22306,15.554483676605896,100,181.01,yolov5m,0.7044573873281479,4,10.328526,81.1,0.265130616,0.2636082172393799,3030.4916031360626,6577.887449026108
22307,15.30127088300672,100,218.543,yolov5m,0.5967551444967588,12,9.322914,79.1,0.239579658,0.2375352382659912,3030.7050454616547,6578.167395353317
22308,14.294910169511647,100,339.226,yolov5m,0.4794993996620178,1,10.647983,80.4,0.26980869799999996,0.2668910026550293,3030.970315694809,6578.504130125046
22309,15.435559874278061,100,332.186,yolov5m,0.8683610558509827,1,10.490879,86.2,0.25468668299999997,0.25188708305358887,3031.2355139255524,6578.835405826569
22310,14.608582457547332,100,171.32,yolov5m,0.7177833504974842,8,11.129488,88.2,0.276681118,0.2745370864868164,3031.486647605896,6579.14724111557
22311,14.020336576807177,100,166.169,yolov5m,0.3708082934220632,3,11.236116,88.1,0.282833807,0.281508207321167,3031.729356765747,6579.459223270416
22312,15.11759595239017,100,442.571,yolov5m,0.7720890442530314,3,8.022624,76.4,0.180639057,0.17758512496948242,3031.9142978191376,6579.724522352219
22313,15.054225443907931,100,247.691,yolov5m,0.6152585268020629,5,8.851113,81.7,0.199154404,0.19681167602539062,3032.0999126434326,6579.978978872299
22314,13.668759935987625,100,276.536,yolov5m,0.5665811002254486,7,8.213785,74.3,0.188255534,0.18625092506408691,3032.2714903354645,6580.2179255485535
22315,14.306541708941976,100,318.663,yolov5m,0.7754354327917099,4,10.52512,77.1,0.270896458,0.26810240745544434,3032.536432981491,6580.551033735275
22316,16.227545829008392,100,223.587,yolov5m,0.6524359285831451,3,10.008458,80.0,0.26439034,0.26230883598327637,3032.778197288513,6580.863678693771
22317,15.774190540666869,100,101.351,yolov5m,0.7666612068812052,3,11.270906,83.3,0.29296402899999996,0.29138636589050293,3033.0362203121185,6581.179295539856
22318,16.45417914436143,100,212.513,yolov5m,0.4870866458666952,19,10.088353,80.5,0.260629208,0.2587897777557373,3033.273176908493,6581.486005306244
22319,14.80900548150372,100,202.915,yolov5m,0.6952119867006937,3,11.905792,88.5,0.29282922899999997,0.29097795486450195,3033.5322222709656,6581.816182851791
22320,14.17468651736486,100,212.343,yolov5m,0.7034003769650179,17,11.3071,87.7,0.281294883,0.2796149253845215,3033.7897670269012,6582.135132789612
22321,15.779367011785402,100,429.499,yolov5m,0.5705601237714291,8,15.767538,86.0,0.397079892,0.3945906162261963,3034.168168783188,6582.605939388275
22322,16.603511852176425,100,394.698,yolov5m,0.9415238797664642,2,10.827853,81.2,0.279926437,0.2786993980407715,3034.453253507614,6582.977873325348
22323,16.459849453983875,100,368.421,yolov5m,0.4750926468683326,23,7.920573,69.8,0.18779651800000002,0.18485140800476074,3034.636987924576,6583.234519958496
22324,15.869096159001085,100,240.419,yolov5m,0.6307971477508545,1,9.221717,79.3,0.234241222,0.23157906532287598,3034.8614382743835,6583.518286943436
22325,15.92438658404094,100,270.577,yolov5m,0.5419056415557861,6,11.237031,81.5,0.292622325,0.29084229469299316,3035.1510438919067,6583.863295793533
22326,17.148164257739904,100,264.47,yolov5m,0.5494728783766428,6,7.861369,73.5,0.205819949,0.2040565013885498,3035.3708906173706,6584.12456202507
22327,15.789080772729255,100,275.639,yolov5m,0.5447723249594371,30,10.238011,78.2,0.27512955499999997,0.2737245559692383,3035.6405131816864,6584.43959736824
22328,16.04188127479421,100,99.591,yolov5m,0.6234054431319237,20,10.036412,82.0,0.266155743,0.26425623893737793,3035.8785166740417,6584.726492166519
22329,14.867272110103174,100,216.197,yolov5m,0.8563112616539001,2,9.787938,85.3,0.233617316,0.23223447799682617,3036.075836420059,6584.999946594238
22330,16.418229149731214,100,74.472,yolov5m,0.9439941048622131,2,13.817592,90.9,0.34866378200000003,0.3462657928466797,3036.397182703018,6585.373617649078
22331,17.907746251800567,100,295.634,yolov5m,0.7316164453824361,15,11.531709,84.6,0.292450653,0.2902488708496094,3036.6805486679077,6585.733617305756
22332,16.86484592553878,100,191.093,yolov5m,0.5040742840085711,7,10.074192,82.3,0.259694696,0.25769472122192383,3036.9246459007263,6586.0368864536285
22333,15.15549307797534,100,110.935,yolov5m,0.6002938449382782,6,9.899328,79.8,0.253488394,0.2519867420196533,3037.152191877365,6586.314708471298
22334,15.289417056456452,100,192.897,yolov5m,0.5571246900056538,19,7.903849,74.3,0.181986609,0.18064594268798828,3037.2972140312195,6586.530590772629
22335,16.244342237038254,100,134.142,yolov5m,0.9329956769943237,1,6.962812,74.0,0.16255212700000002,0.16119790077209473,3037.4187536239624,6586.71994137764
22336,15.238087435238834,100,303.101,yolov5m,0.6241369132812207,13,11.333223,81.8,0.29167420400000005,0.2900838851928711,3037.6873297691345,6587.059321403503
22337,15.31256725156138,100,218.775,yolov5m,0.5545729994773865,3,10.635837,77.4,0.280587003,0.2786860466003418,3037.946950674057,6587.384632587433
22338,16.180151391247623,100,312.713,yolov5m,0.6764620840549469,11,8.166971,74.5,0.19077971,0.1889951229095459,3038.137053966522,6587.632619857788
22339,16.485747628359476,100,132.94,yolov5m,0.8798116445541382,2,11.467927,88.6,0.290287152,0.2884836196899414,3038.395124197006,6587.951580047607
22340,16.116854406083537,100,382.348,yolov5m,0.769614577293396,1,15.54244,88.3,0.387277349,0.38502025604248047,3038.7689142227173,6588.401331186295
22341,16.63285024292823,100,199.424,yolov5m,0.7477834522724152,2,15.795247,88.8,0.39828928999999996,0.396287202835083,3039.1382093429565,6588.839927434921
22342,16.181340097602178,100,280.338,yolov5m,0.5860977389595725,22,8.051188,73.1,0.195839283,0.1933736801147461,3039.3278319835663,6589.086788654327
22343,15.907909791412658,100,211.333,yolov5m,0.6205144338309765,24,9.924535,74.9,0.274388837,0.27300143241882324,3039.584376335144,6589.405983686447
22344,16.112210996606642,100,138.85,yolov5m,0.5323440333207449,3,8.134012,78.5,0.19217213,0.19021320343017578,3039.7574956417084,6589.624480485916
22345,16.556883050607247,100,106.478,yolov5m,0.7406127750873566,4,8.394083,80.0,0.22675715700000001,0.2246837615966797,3039.943742990494,6589.876258850098
22346,16.392069557738004,100,118.293,yolov5m,0.8998019695281982,1,9.522864,86.1,0.21238705600000002,0.21022605895996094,3040.123302936554,6590.113571643829
22347,16.09959670598467,100,97.533,yolov5m,0.8498813211917877,2,8.893654,79.7,0.22014793900000001,0.218796968460083,3040.2986047267914,6590.354332208633
22348,16.48506108071209,100,176.925,yolov5m,0.5390595979988575,8,11.123689,82.0,0.2894117,0.287705659866333,3040.5577239990234,6590.678961753845
22349,14.93665298287017,100,323.961,yolov5m,0.5730322273004622,21,12.1893,84.2,0.321595935,0.31998515129089355,3040.868326187134,6591.055619716644
22350,14.572782387561164,100,248.08,yolov5m,0.550462890948568,14,12.435332,88.1,0.30884947100000004,0.30547642707824707,3041.165165424347,6591.413609981537
22351,15.59849139267543,100,81.438,yolov5m,0.48084263503551483,2,10.765414,87.8,0.274199271,0.27228689193725586,3041.4109637737274,6591.712419271469
22352,15.379690376606813,100,214.074,yolov5m,0.5905951708555222,4,10.252843,85.7,0.232799691,0.23117852210998535,3041.6000459194183,6591.985357761383
22353,15.374921514255972,100,280.541,yolov5m,0.6378823644236514,19,10.674472,75.7,0.274493822,0.2724618911743164,3041.8710329532623,6592.320424556732
22354,15.258444648450313,100,299.379,yolov5m,0,0,10.705478,78.9,0.292287623,0.29100513458251953,3042.147317171097,6592.669260263443
22355,14.84279702683153,100,313.609,yolov5m,0.5840213780219738,13,10.688998,78.8,0.27641133,0.27434492111206055,3042.418720960617,6593.002180099487
22356,15.110033148514,100,110.135,yolov5m,0.8224875926971436,2,9.641271,79.5,0.26535266100000005,0.26298046112060547,3042.6490864753723,6593.292749643326
